image_id,image_name,x_world,y_world,z_world,u_floorplan,v_floorplan,is_control_point
328,frame_000328.jpg,-0.4008532428923753,0.46329356470255123,-5.53282064591925,1847.9837289430263,3551.213538861356,0
329,frame_000329.jpg,-0.361755197804174,0.4690103444503616,-5.499178253102317,1857.5007012104388,3535.2059949986124,0
330,frame_000330.jpg,-0.32754306955727547,0.4745494345950322,-5.454077686547067,1864.4271217580854,3516.3389441105114,0
331,frame_000331.jpg,-0.2940700203948568,0.47827922502722753,-5.406190470632928,1870.8674322322017,3496.7124803338074,0
332,frame_000332.jpg,-0.26287607071822733,0.48197653033908155,-5.366975201431686,1877.3533794099606,3480.1014591522076,0
333,frame_000333.jpg,-0.22636545057516533,0.4857985361869371,-5.328126155506515,1885.5755297841429,3462.8468448129465,0
334,frame_000334.jpg,-0.20054834789622913,0.4864380128490321,-5.278322729695989,1889.3914708821503,3443.716197441337,0
335,frame_000335.jpg,-0.18519542800216443,0.48435304340672614,-5.227332727909926,1889.7485736741696,3425.707730960546,0
336,frame_000336.jpg,-0.17464763962958513,0.47830019548506725,-5.179096560607541,1888.812509406014,3409.238132198644,0
337,frame_000337.jpg,-0.16384563652487188,0.47494268289283975,-5.127945399002046,1887.6970995444253,3391.827825682964,0
338,frame_000338.jpg,-0.1587031884389215,0.46576578215550596,-5.0720924836492784,1884.3477421690372,3373.7646649171047,0
339,frame_000339.jpg,-0.17364560054957665,0.4577590311325152,-5.022933135828851,1875.1621331017961,3360.639064987259,1
340,frame_000340.jpg,-0.1934822948952043,0.44685794268013773,-4.968557410915237,1863.941724988537,3346.591932634605,0
341,frame_000341.jpg,-0.21132242318831446,0.4416813570441041,-4.911501402531682,1853.1212119730533,3331.4287662756274,0
342,frame_000342.jpg,-0.22487842417681309,0.43214821523496805,-4.863510420198046,1844.4843328795027,3318.4682411658823,0
343,frame_000343.jpg,-0.24011047547458417,0.4206564794200539,-4.7966268453721534,1833.6201966666026,3299.884197198875,0
344,frame_000344.jpg,-0.2553901069311188,0.4081066979213747,-4.743078079883751,1823.93383728049,3285.444622194175,0
345,frame_000345.jpg,-0.2647922905768904,0.39665920399809673,-4.685611326424322,1815.7800575300175,3268.9522260885437,0
346,frame_000346.jpg,-0.26939131467159494,0.3890449434015424,-4.642035285543184,1810.407945626379,3256.085922499601,0
347,frame_000347.jpg,-0.2739137201854948,0.3825790692857809,-4.591418914335338,1804.4305069088875,3241.0241442401666,0
348,frame_000348.jpg,-0.2833095877152889,0.37522068066316155,-4.543357242305739,1797.1201923565072,3227.4491754985693,0
349,frame_000349.jpg,-0.2787524838858004,0.37312520682678546,-4.5018170949862,1794.863809229139,3213.9105283452454,0
350,frame_000350.jpg,-0.2554709491510435,0.37875496217283083,-4.4568770504644135,1798.3024758797876,3196.6500816460175,1
351,frame_000351.jpg,-0.23296891343647413,0.379535740458519,-4.4198335458240425,1802.1978717048046,3181.9508931927194,0
352,frame_000352.jpg,-0.20361302954578409,0.3839056967244946,-4.3784497466729375,1807.900899284154,3164.928780731209,0
353,frame_000353.jpg,-0.17195127131336732,0.38757613344524616,-4.337039780911794,1814.340378071058,3147.570133627721,0
354,frame_000354.jpg,-0.13565976860443746,0.39477764172072755,-4.306586873021267,1823.2434988709879,3132.951986496951,0
355,frame_000355.jpg,-0.08962237749439372,0.401946398536475,-4.277412885728454,1835.3835813056448,3117.3426157724566,0
356,frame_000356.jpg,-0.05537325827907713,0.4063554363200155,-4.246635821275491,1843.60332997942,3102.9147727848613,0
357,frame_000357.jpg,-0.019423765773973308,0.41152958943758017,-4.204762196480014,1851.3750983934106,3084.8015729699537,0
358,frame_000358.jpg,0.007747882922753749,0.41211665677942766,-4.171045990165125,1857.0643005676893,3070.4697484569174,0
359,frame_000359.jpg,0.04853696360539892,0.42040428097251603,-4.129964863666631,1866.4575544760928,3051.913174148449,0
360,frame_000360.jpg,0.08158869480773256,0.4232028064946294,-4.094059876141223,1873.8348868429136,3036.0647133060875,0
361,frame_000361.jpg,0.10819518508868714,0.4260987827810983,-4.050331142611403,1878.4472269773637,3018.7065689133588,0
362,frame_000362.jpg,0.12741756847147442,0.42416882358834257,-3.999356250176784,1880.0454410561633,3000.1516804278444,0
363,frame_000363.jpg,0.14262663275223433,0.42202677659506466,-3.9545106035348954,1880.9061682678268,2984.0702504394103,0
364,frame_000364.jpg,0.15774257990590804,0.4187054790332787,-3.901094631942753,1880.9703025122471,2965.342774503523,0
365,frame_000365.jpg,0.15803646705069122,0.4158028372388706,-3.8504174775329503,1876.5305452301589,2949.5761727127897,0
366,frame_000366.jpg,0.1452272871555417,0.4079747258977762,-3.792207724331634,1867.2187047657865,2933.3384724938815,0
367,frame_000367.jpg,0.1337228041148436,0.4009300509692043,-3.7503419366350905,1859.7871241362038,2921.9863613066664,0
368,frame_000368.jpg,0.12552035705762432,0.39645369719885265,-3.7002065165805136,1852.6736450040253,2907.597950425751,0
369,frame_000369.jpg,0.11470903310217057,0.3867817608911034,-3.6439402466450947,1844.175786035085,2891.678752976868,0
370,frame_000370.jpg,0.09831405101412136,0.38004977689017816,-3.597213058506161,1834.742377063937,2879.514717163641,0
371,frame_000371.jpg,0.08355412085197378,0.36867473627715747,-3.5436672031659895,1825.2227881045392,2865.0020264326176,0
372,frame_000372.jpg,0.07840194626024617,0.36470282249737923,-3.4981042382729073,1819.4956856320587,2851.597977818166,0
373,frame_000373.jpg,0.08498019064623712,0.35898609762085004,-3.445060655131443,1816.8576928971927,2834.2020379544247,0
374,frame_000374.jpg,0.09582679004030244,0.3542722413796767,-3.3976596998358946,1816.0920900554984,2817.949040964082,0
375,frame_000375.jpg,0.10593413030504244,0.34743769462787016,-3.3439136396488798,1814.5219562026973,2799.8324943959406,0
